fid,latitude,longitude,LONGTITUDE
"34285",40.72961,-73.95656,
"34286",40.72717,-73.94697,
"34287",40.72541,-73.95279,
"34288",40.71163,-73.95186,
"34289",40.71009,-73.95398,
"34290",40.71405,-73.94129,
"34291",40.70854,-73.95281,
"34292",40.71534,-73.96633,
"34293",40.7252,-73.95276,
"34294",40.71905,-73.94937,
"34295",40.72002,-73.96028,
"34296",40.71242,-73.95009,
"34297",40.71256,-73.95695,
"34298",40.73604,-73.95415,
"34299",40.70841,-73.9539,
"34300",40.71608,-73.95967,
"34301",40.71119,-73.96471,
"34302",40.72831,-73.949,
"34303",40.70939,-73.96758,
"34304",40.72446,-73.94008,
"34305",40.71331,-73.96347,
"34306",40.72674,-73.94004,
"34307",40.73678,-73.92437,
"34308",40.71375,-73.94342,
"34309",40.71278,-73.96292,
"34310",40.7334,-73.95639,
"34311",40.7149,-73.95588,
"34312",40.71264,-73.94622,
"34313",40.71607,-73.95352,
"34314",40.71003,-73.96097,
"34315",40.71158,-73.94653,
"34316",40.71225,-73.96246,
"34317",40.70497,-73.94194,
"34318",40.72971,-73.95834,
"34319",40.71621,-73.93984,
"34320",40.70985,-73.96923,
"34321",40.71086,-73.96088,
"34322",40.70955,-73.95678,
"34323",40.71631,-73.96353,
"34324",40.71692,-73.96353,
"34325",40.72555,-73.94846,
"34326",40.71767,-73.96252,
"34327",40.71755,-73.96419,
"34328",40.71714,-73.96234,
"34329",40.7167,-73.95272,
"34330",40.71413,-73.95044,
"34331",40.71636,-73.96246,
"34332",40.71502,-73.96436,
"34333",40.71058,-73.95191,
"34334",40.71139,-73.94176,
"34335",40.71544,-73.96211,
"34336",40.70978,-73.95143,
"34337",40.71122,-73.95663,
"34338",40.71268,-73.96676,
"34339",40.7187,-73.95606,
"34340",40.73175,-73.95403,
"34341",40.71147,-73.95312,
"34342",40.72124,-73.95847,
"34343",40.71939,-73.94356,
"34344",40.71067,-73.96005,
"34345",40.71381,-73.93619,
"34346",40.71212,-73.95888,
"34347",40.73219,-73.95776,
"34348",40.7083,-73.95473,
"34349",40.71693,-73.94477,
"34350",40.71848,-73.95834,
"34351",40.72569,-73.95179,
"34352",40.71062,-73.95274,
"34353",40.71278,-73.96471,
"34354",40.71549,-73.94712,
"34355",40.7079,-73.95598,
"34356",40.70803,-73.94868,
"34357",40.71982,-73.94409,
"34358",40.72218,-73.93894,
"34359",40.71061,-73.94971,
"34360",40.7151,-73.96037,
"34361",40.7105,-73.94693,
"34362",40.70788,-73.9426,
"34363",40.7124,-73.96314,
"34364",40.70939,-73.95155,
"34365",40.71248,-73.96379,
"34366",40.71697,-73.95919,
"34367",40.72176,-73.94393,
"34368",40.71519,-73.96174,
"34369",40.71288,-73.94137,
"34370",40.71321,-73.94099,
"34371",40.71596,-73.96215,
"34372",40.71387,-73.95697,
"34373",40.71468,-73.93774,
"34374",40.70788,-73.95106,
"34375",40.71887,-73.96069,
"34376",40.73266,-73.95841,
"34377",40.71923,-73.95204,
"34378",40.70828,-73.95246,
"34379",40.72784,-73.94937,
"34380",40.71219,-73.95623,
"34381",40.70309,-73.94788,
"34382",40.72788,-73.95408,
"34383",40.71078,-73.94061,
"34384",40.72373,-73.94537,
"34385",40.7124,-73.96259,
"34386",40.70948,-73.94081,
"34387",40.71525,-73.94742,
"34388",40.7347,-73.95727,
"34389",40.73633,-73.92641,
"34390",40.73747,-73.95289,
"34391",40.70617,-73.95055,
"34392",40.71111,-73.95141,
"34393",40.71495,-73.96321,
"34394",40.71599,-73.95514,
"34395",40.72403,-73.94306,
"34396",40.71602,-73.94645,
"34397",40.7127,-73.94048,
"34398",40.71109,-73.95918,
"34399",40.71116,-73.94014,
"34400",40.72321,-73.9433,
"34401",40.71193,-73.94266,
"34402",40.72522,-73.94563,
"34403",40.71175,-73.96092,
"34404",40.71032,-73.9517,
"34405",40.71369,-73.95523,
"34406",40.71263,-73.9591,
"34407",40.71383,-73.95273,
"34408",40.71323,-73.94866,
"34409",40.72361,-73.94123,
"34410",40.71179,-73.96092,
"34411",40.73248,-73.95237,
"34412",40.73464,-73.95413,
"34413",40.71894,-73.95713,
"34414",40.72564,-73.94885,
"34415",40.71795,-73.94273,
"34416",40.71681,-73.9408,
"34417",40.71764,-73.95689,
"34418",40.71006,-73.95726,
"34419",40.71186,-73.95098,
"34420",40.72014,-73.95496,
"34421",40.71872,-73.9603,
"34422",40.70828,-73.94572,
"34423",40.7172,-73.95983,
"34424",40.70821,-73.95187,
"34425",40.72714,-73.95088,
"34426",40.71871,-73.95862,
"34427",40.71151,-73.96665,
"34428",40.71358,-73.95906,
"34429",40.7171,-73.94289,
"34430",40.70696,-73.94349,
"34431",40.71104,-73.96113,
"34432",40.72604,-73.95536,
"34433",40.70894,-73.94554,
"34434",40.7057,-73.94258,
"34435",40.71554,-73.96246,
"34436",40.72922,-73.95134,
"34437",40.72311,-73.93819,
"34438",40.71097,-73.95886,
"34439",40.70658,-73.94413,
"34440",40.7308,-73.95394,
"34441",40.72212,-73.9378,
"34442",40.70813,-73.95104,
"34443",40.72216,-73.94255,
"34444",40.71248,-73.96679,
"34445",40.73072,-73.95416,
"34446",40.70953,-73.92657,
"34447",40.70883,-73.94415,
"34448",40.72227,-73.95788,
"34449",40.73262,-73.95209,
"34450",40.71282,-73.95537,
"34451",40.71454,-73.95894,
"34452",40.72024,-73.95483,
"34453",40.72569,-73.95515,
"34454",40.71223,-73.94864,
"34455",40.70862,-73.95432,
"34456",40.71623,-73.9579,
"34457",40.72614,-73.94007,
"34458",40.72698,-73.94911,
"34459",40.71594,-73.95991,
"34460",40.73258,-73.95582,
"34461",40.71256,-73.95224,
"34462",40.70697,-73.94291,
"34463",40.71238,-73.9559,
"34464",40.71254,-73.96849,
"34465",40.70994,-73.94915,
"34466",40.72782,-73.95459,
"34467",40.70448,-73.94208,
"34468",40.71591,-73.95695,
"34469",40.71617,-73.95395,
"34470",40.71253,-73.96023,
"34471",40.71076,-73.96328,
"34472",40.7048,-73.94294,
"34473",40.70919,-73.94804,
"34474",40.71083,-73.96401,
"34475",40.71984,-73.9588,
"34476",40.72697,-73.94712,
"34477",40.70782,-73.95462,
"34478",40.73051,-73.95496,
"34479",40.71292,-73.96215,
"34480",40.71322,-73.95199,
"34481",40.71964,-73.94719,
"34482",40.71914,-73.96477,
"34483",40.7131,-73.94422,
"34484",40.71673,-73.94193,
"34485",40.73469,-73.95778,
"34486",40.70801,-73.94787,
"34487",40.73077,-73.95851,
"34488",40.73274,-73.95505,
"34489",40.73419,-73.95264,
"34490",40.71676,-73.94575,
"34491",40.71108,-73.94799,
"34492",40.71786,-73.95588,
"34493",40.70723,-73.94811,
"34494",40.71896,-73.95423,
"34495",40.71294,-73.96224,
"34496",40.71968,-73.9602,
"34497",40.71824,-73.95455,
"34498",40.71401,-73.96333,
"34499",40.7073,-73.94219,
"34500",40.72741,-73.94337,
"34501",40.72096,-73.94574,
"34502",40.71439,-73.96256,
"34503",40.70943,-73.94277,
"34504",40.70704,-73.95522,
"34505",40.71801,-73.9526,
"34506",40.72528,-73.94488,
"34507",40.70973,-73.94289,
"34508",40.7196,-73.95956,
"34509",40.7116,-73.9521,
"34510",40.72264,-73.93823,
"34511",40.71914,-73.95709,
"34512",40.71787,-73.95396,
"34513",40.71133,-73.96924,
"34514",40.71605,-73.95176,
"34515",40.7158,-73.95587,
"34516",40.7197,-73.95519,
"34517",40.71409,-73.96359,
"34518",40.70851,-73.94244,
"34519",40.72104,-73.94805,
"34520",40.7388,-73.92501,
"34521",40.71028,-73.95445,
"34522",40.71174,-73.95544,
"34523",40.73391,-73.95679,
"34524",40.7121,-73.96101,
"34525",40.7075,-73.95385,
"34526",40.7161,-73.94264,
"34527",40.71642,-73.95298,
"34528",40.72182,-73.95576,
"34529",40.71002,-73.94796,
"34530",40.71584,-73.95868,
"34531",40.72637,-73.94467,
"34532",40.7139,-73.94628,
"34533",40.71165,-73.94898,
"34534",40.71848,-73.95817,
"34535",40.70766,-73.94739,
"34536",40.72689,-73.94674,
"34537",40.70968,-73.94575,
"34538",40.72396,-73.95182,
"34539",40.71171,-73.95704,
"34540",40.71018,-73.95488,
"34541",40.71218,-73.95766,
"34542",40.72484,-73.94307,
"34543",40.71849,-73.95212,
"34544",40.71069,-73.95283,
"34545",40.71731,-73.943,
"34546",40.71032,-73.95482,
"34547",40.72066,-73.95308,
"34548",40.71259,-73.96037,
"34549",40.71219,-73.94826,
"34550",40.7157,-73.96011,
"34551",40.7171,-73.95273,
"34552",40.72304,-73.95239,
"34553",40.71984,-73.95386,
"34554",40.70863,-73.95328,
"34555",40.70983,-73.96494,
"34556",40.71621,-73.93941,
"34557",40.73168,-73.95829,
"34558",40.71769,-73.9544,
"34559",40.72798,-73.95038,
"34560",40.71205,-73.95787,
"34561",40.70997,-73.94297,
"34562",40.70796,-73.95035,
"34563",40.71462,-73.94641,
"34564",40.71,-73.95507,
"34565",40.70794,-73.9566,
"34566",40.71436,-73.95421,
"34567",40.71211,-73.95949,
"34568",40.71654,-73.94104,
"34569",40.73154,-73.95485,
"34570",40.71753,-73.95742,
"34571",40.7162,-73.95384,
"34572",40.71009,-73.953,
"34573",40.71287,-73.96325,
"34574",40.72594,-73.95174,
"34575",40.71702,-73.94339,
"34576",40.71964,-73.95538,
"34577",40.72038,-73.95993,
"34578",40.71134,-73.95192,
"34579",40.7179,-73.95938,
"34580",40.72449,-73.95149,
"34581",40.72484,-73.9472,
"34582",40.72212,-73.94423,
"34583",40.7109,-73.95236,
"34584",40.72107,-73.95376,
"34585",40.70935,-73.95207,
"34586",40.70357,-73.9474,
"34587",40.70669,-73.94943,
"34588",40.71691,-73.93953,
"34589",40.71602,-73.96248,
"34590",40.71162,-73.9639,
"34591",40.72061,-73.94886,
"34592",40.71712,-73.94671,
"34593",40.71761,-73.95423,
"34594",40.71988,-73.95591,
"34595",40.71725,-73.96447,
"34596",40.71891,-73.96133,
"34597",40.71283,-73.9593,
"34598",40.72276,-73.94857,
"34599",40.71776,-73.9605,
"34600",40.71197,-73.96061,
"34601",40.71907,-73.95434,
"34602",40.72974,-73.95163,
"34603",40.70657,-73.94234,
"34604",40.71481,-73.95475,
"34605",40.72691,-73.94802,
"34606",40.70663,-73.94701,
"34607",40.70848,-73.94584,
"34608",40.71229,-73.95695,
"34609",40.73528,-73.95647,
"34610",40.71032,-73.95345,
"34611",40.72612,-73.95113,
"34612",40.70888,-73.95622,
"34613",40.70848,-73.94945,
"34614",40.72522,-73.95124,
"34615",40.72515,-73.9397,
"34616",40.71947,-73.95677,
"34617",40.714,-73.94062,
"34618",40.71811,-73.96222,
"34619",40.71801,-73.96405,
"34620",40.73081,-73.95466,
"34621",40.72049,-73.95894,
"34622",40.71821,-73.94116,
"34623",40.72522,-73.94022,
"34624",40.73739,-73.95568,
"34625",40.71374,-73.96336,
"34626",40.71432,-73.94615,
"34627",40.71569,-73.93735,
"34628",40.7138,-73.94581,
"34629",40.70293,-73.94279,
"34630",40.73036,-73.95453,
"34631",40.71255,-73.94881,
"34632",40.71147,-73.96745,
"34633",40.71896,-73.9592,
"34634",40.71081,-73.94061,
"34635",40.73271,-73.95751,
"34636",40.71269,-73.94979,
"34637",40.70926,-73.95037,
"34638",40.71817,-73.95635,
"34639",40.71104,-73.96287,
"34640",40.73343,-73.95638,
"34641",40.71748,-73.95685,
"34642",40.71901,-73.9594,
"34643",40.72003,-73.94147,
"34644",40.70986,-73.95927,
"34645",40.72722,-73.95247,
"34646",40.70852,-73.94387,
"34647",40.71532,-73.93951,
"34648",40.71841,-73.96389,
"34649",40.71638,-73.96357,
"34650",40.70973,-73.95301,
"34651",40.71237,-73.93929,
"34652",40.71993,-73.94479,
"34653",40.71273,-73.95749,
"34654",40.70998,-73.95956,
"34655",40.71557,-73.94004,
"34656",40.7167,-73.96327,
"34657",40.71074,-73.95145,
"34658",40.71049,-73.94515,
"34659",40.72913,-73.9436,
"34660",40.70872,-73.95689,
"34661",40.72762,-73.94443,
"34662",40.72809,-73.94365,
"34663",40.72917,-73.94354,
"34664",40.72717,-73.94479,
"34665",40.72734,-73.94451,
"34666",40.71686,-73.95428,
"34667",40.72088,-73.95375,
"34668",40.73839,-73.93,
"34669",40.73226,-73.95285,
"34670",40.71741,-73.95978,
"34671",40.72766,-73.94393,
"34672",40.71229,-73.96245,
"34673",40.72829,-73.94356,
"34674",40.71575,-73.94224,
"34675",40.7287,-73.94504,
"34676",40.72778,-73.94472,
"34677",40.72712,-73.95146,
"34678",40.71274,-73.94513,
"34679",40.71742,-73.95511,
"34680",40.714,-73.96395,
"34681",40.71193,-73.96383,
"34682",40.71139,-73.96002,
"34683",40.71171,-73.96256,
"34684",40.72845,-73.94477,
"34685",40.72034,-73.95478,
"34686",40.71936,-73.94225,
"34687",40.71119,-73.96515,
"34688",40.7184,-73.95359,
"34689",40.73321,-73.9561,
"34690",40.71276,-73.963,
"34691",40.72097,-73.9548,
"34692",40.71975,-73.95964,
"34693",40.70987,-73.95392,
"34694",40.71351,-73.95117,
"34695",40.72308,-73.95071,
"34696",40.71275,-73.94299,
"34697",40.7276,-73.94495,
"34698",40.70379,-73.94228,
"34699",40.72919,-73.94512,
"34700",40.72888,-73.94486,
"34701",40.71552,-73.93869,
"34702",40.71367,-73.94228,
"34703",40.70512,-73.94347,
"34704",40.71215,-73.95801,
"34705",40.71742,-73.95847,
"34706",40.71523,-73.95503,
"34707",40.70635,-73.95175,
"34708",40.70154,-73.94759,
"34709",40.7126,-73.94668,
"34710",40.72738,-73.95553,
"34711",40.7388,-73.92327,
"34712",40.71702,-73.95356,
"34713",40.71386,-73.94742,
"34714",40.71042,-73.95071,
"34715",40.71081,-73.94238,
"34716",40.70764,-73.94231,
"34717",40.72508,-73.94488,
"34718",40.71141,-73.95155,
"34719",40.71436,-73.95445,
"34720",40.71863,-73.94528,
"34721",40.71077,-73.96259,
"34722",40.72025,-73.95195,
"34723",40.71156,-73.96343,
"34724",40.71855,-73.9438,
"34725",40.71966,-73.96265,
"34726",40.71892,-73.95616,
"34727",40.71419,-73.94368,
"34728",40.71986,-73.96046,
"34729",40.71319,-73.96406,
"34730",40.71852,-73.95897,
"34731",40.71957,-73.94199,
"34732",40.72709,-73.95326,
"34733",40.71886,-73.96234,
"34734",40.71402,-73.94432,
"34735",40.72963,-73.94937,
"34736",40.71362,-73.95617,
"34737",40.71507,-73.94093,
"34738",40.71455,-73.9618,
"34739",40.73539,-73.95838,
"34740",40.71504,-73.93613,
"34741",40.71327,-73.96438,
"34742",40.7254,-73.95246,
"34743",40.7178,-73.95595,
"34744",40.71377,-73.94092,
"34745",40.70528,-73.94384,
"34746",40.72639,-73.94764,
"34747",40.70516,-73.95088,
"34748",40.7054,-73.94283,
"34749",40.71074,-73.96276,
"34750",40.71414,-73.95761,
"34751",40.71716,-73.96456,
"34752",40.71319,-73.95669,
"34753",40.70094,-73.9435,
"34754",40.72527,-73.94803,
"34755",40.72729,-73.95138,
"34756",40.7169,-73.94714,
"34757",40.70818,-73.94952,
"34758",40.71187,-73.95566,
"34759",40.73144,-73.95745,
"34760",40.70925,-73.94909,
"34761",40.71725,-73.95392,
"34762",40.71119,-73.95097,
"34763",40.71874,-73.96077,
"34764",40.71617,-73.95379,
"34765",40.71987,-73.95427,
"34766",40.715,-73.95,
"34767",40.71319,-73.95807,
"34768",40.71554,-73.94115,
"34769",40.70821,-73.94719,
"34770",40.71259,-73.95974,
"34771",40.71055,-73.95017,
"34772",40.73733,-73.95336,
"34773",40.70969,-73.9592,
"34774",40.71175,-73.96728,
"34775",40.717,-73.9565,
"34776",40.7106,-73.95884,
"34777",40.70718,-73.94672,
"34778",40.72555,-73.95323,
"34779",40.72347,-73.94199,
"34780",40.71905,-73.95426,
"34781",40.71097,-73.94549,
"34782",40.70723,-73.94939,
"34783",40.71016,-73.96076,
"34784",40.71004,-73.95644,
"34785",40.71745,-73.9569,
"34786",40.72306,-73.94786,
"34787",40.71213,-73.95654,
"34788",40.72474,-73.95508,
"34789",40.71946,-73.94193,
"34790",40.70997,-73.9647,
"34791",40.72005,-73.95677,
"34792",40.71308,-73.94077,
"34793",40.71117,-73.95197,
"34794",40.71826,-73.95795,
"34795",40.70589,-73.94749,
"34796",40.7307,-73.95568,
"34797",40.713,-73.9653,
"34798",40.71228,-73.94211,
"34799",40.71762,-73.94354,
"34800",40.71976,-73.94234,
"34801",40.72435,-73.94004,
"34802",40.70998,-73.94854,
"34803",40.71588,-73.95515,
"34804",40.71765,-73.95189,
"34805",40.7258,-73.9515,
"34806",40.72522,-73.94124,
"34807",40.72138,-73.95757,
"34808",40.71813,-73.96464,
"34809",40.71118,-73.947,
"34810",40.71079,-73.95428,
"34811",40.71283,-73.95785,
"34812",40.71178,-73.95779,
"34813",40.70878,-73.94441,
"34814",40.71541,-73.93748,
"34815",40.71214,-73.95837,
"34816",40.7128,-73.9605,
"34817",40.73164,-73.95323,
"34818",40.7279,-73.94494,
"34819",40.70553,-73.94203,
"34820",40.71214,-73.96866,
"34821",40.71135,-73.94435,
"34822",40.73203,-73.95263,
"34823",40.70922,-73.95232,
"34824",40.70766,-73.95216,
"34825",40.71697,-73.96204,
"34826",40.7139,-73.95615,
"34827",40.71334,-73.96056,
"34828",40.71265,-73.96574,
"34829",40.71707,-73.95859,
"34830",40.72099,-73.94566,
"34831",40.72599,-73.94434,
"34832",40.70751,-73.95441,
"34833",40.71394,-73.94995,
"34834",40.70952,-73.95567,
"34835",40.7193,-73.95731,
"34836",40.70244,-73.94421,
"34837",40.73675,-73.95382,
"34838",40.71791,-73.94646,
"34839",40.70755,-73.95117,
"34840",40.71278,-73.949,
"34841",40.73334,-73.95607,
"34842",40.73708,-73.95454,
"34843",40.71378,-73.93762,
"34844",40.731,-73.9548,
"34845",40.71926,-73.94206,
"34846",40.71102,-73.9689,
"34847",40.70928,-73.95286,
"34848",40.71806,-73.95775,
"34849",40.71635,-73.95746,
"34850",40.71811,-73.95793,
"34851",40.71592,-73.96265,
"34852",40.71671,-73.94989,
"34853",40.71065,-73.95115,
"34854",40.71742,-73.95777,
"34855",40.70851,-73.95443,
"34856",40.7121,-73.96156,
"34857",40.70965,-73.95675,
"34858",40.71019,-73.95439,
"34859",40.71774,-73.95466,
"34860",40.71173,-73.96646,
"34861",40.72619,-73.95563,
"34862",40.7369,-73.95288,
"34863",40.712,-73.94609,
"34864",40.72191,-73.94405,
"34865",40.71513,-73.94848,
"34866",40.71183,-73.94918,
"34867",40.71486,-73.94826,
"34868",40.71353,-73.95261,
"34869",40.71468,-73.95841,
"34870",40.71586,-73.94859,
"34871",40.73081,-73.95551,
"34872",40.71185,-73.94738,
"34873",40.71572,-73.95376,
"34874",40.71194,-73.95742,
"34875",40.71351,-73.9647,
"34876",40.71249,-73.94674,
"34877",40.71694,-73.95628,
"34878",40.71332,-73.94071,
"34879",40.70832,-73.95336,
"34880",40.71502,-73.94749,
"34881",40.70614,-73.94983,
"34882",40.70577,-73.95193,
"34883",40.71696,-73.95382,
"34884",40.71401,-73.93672,
"34885",40.71403,-73.96171,
"34886",40.7119,-73.94638,
"34887",40.71121,-73.96698,
"34888",40.73852,-73.92777,
"34889",40.71165,-73.96322,
"34890",40.70898,-73.95086,
"34891",40.71262,-73.94466,
"34892",40.70766,-73.94767,
"34893",40.72453,-73.95529,
"34894",40.71764,-73.95291,
"34895",40.71279,-73.96291,
"34896",40.71728,-73.94345,
"34897",40.70748,-73.9461,
"34898",40.72311,-73.94184,
"34899",40.71154,-73.95795,
"34900",40.71311,-73.94016,
"34901",40.73282,-73.9564,
"34902",40.71267,-73.95367,
"34903",40.73748,-73.92894,
"34904",40.71701,-73.95685,
"34905",40.7125,-73.9529,
"34906",40.70678,-73.94918,
"34907",40.72083,-73.95401,
"34908",40.7155,-73.96188,
"34909",40.72846,-73.95033,
"34910",40.71638,-73.95684,
"34911",40.71784,-73.95265,
"34912",40.70973,-73.9626,
"34913",40.72577,-73.94981,
"34914",40.71264,-73.94751,
"34915",40.72311,-73.94489,
"34916",40.70944,-73.9492,
"34917",40.71827,-73.95494,
"34918",40.71559,-73.96385,
"34919",40.73547,-73.9545,
"34920",40.72113,-73.95574,
"34921",40.71685,-73.9615,
"34922",40.70739,-73.94318,
"34923",40.70961,-73.96352,
"34924",40.71293,-73.9603,
"34925",40.70775,-73.94725,
"34926",40.71214,-73.94992,
"34927",40.7163,-73.94394,
"34928",40.70879,-73.95235,
"34929",40.73356,-73.95808,
"34930",40.71862,-73.94216,
"34931",40.72341,-73.94061,
"34932",40.70806,-73.94224,
"34933",40.73333,-73.95699,
"34934",40.71968,-73.94368,
"34935",40.73046,-73.95706,
"34936",40.72764,-73.95579,
"34937",40.73443,-73.95678,
"34938",40.72536,-73.95712,
"34939",40.71307,-73.95502,
"34940",40.72721,-73.94951,
"34941",40.71529,-73.96398,
"34942",40.71066,-73.95726,
"34943",40.71401,-73.95664,
"34944",40.72098,-73.94639,
"34945",40.71038,-73.95397,
"34946",40.71233,-73.94806,
"34947",40.73432,-73.95145,
"34948",40.71102,-73.95123,
"34949",40.71021,-73.94944,
"34950",40.71351,-73.95848,
"34951",40.71382,-73.94285,
"34952",40.71738,-73.94089,
"34953",40.71024,-73.96081,
"34954",40.72217,-73.948,
"34955",40.71756,-73.94063,
"34956",40.72779,-73.94323,
"34957",40.73239,-73.95449,
"34958",40.71225,-73.94413,
"34959",40.71281,-73.95127,
"34960",40.71234,-73.95,
"34961",40.72361,-73.95039,
"34962",40.71293,-73.95946,
"34963",40.71505,-73.94403,
"34964",40.73767,-73.95527,
"34965",40.70949,-73.96087,
"34966",40.73052,-73.95876,
"34967",40.72446,-73.95235,
"34968",40.70485,-73.94472,
"34969",40.71459,-73.93885,
"34970",40.71061,-73.94289,
"34971",40.7194,-73.96262,
"34972",40.71444,-73.94058,
"34973",40.72552,-73.94489,
"34974",40.71896,-73.95673,
"34975",40.71329,-73.96586,
"34976",40.70478,-73.9435,
"34977",40.71769,-73.95275,
"34978",40.72523,-73.95218,
"34979",40.71035,-73.95332,
"34980",40.71685,-73.94668,
"34981",40.7157,-73.95983,
"34982",40.71605,-73.9518,
"34983",40.70821,-73.95001,
"34984",40.71256,-73.94785,
"34985",40.7323,-73.95261,
"34986",40.71303,-73.96574,
"34987",40.72673,-73.95406,
"34988",40.70885,-73.95349,
"34989",40.71696,-73.95727,
"34990",40.71216,-73.95853,
"34991",40.71855,-73.96359,
"34992",40.73691,-73.92826,
"34993",40.70742,-73.94316,
"34994",40.71983,-73.95675,
"34995",40.71147,-73.95896,
"34996",40.71273,-73.96478,
"34997",40.71026,-73.96841,
"34998",40.73265,-73.95393,
"34999",40.727,-73.94249,
"35000",40.7186,-73.95427,
"35001",40.71182,-73.95692,
"35002",40.70705,-73.94326,
"35003",40.71438,-73.94742,
"35004",40.70707,-73.9528,
"35005",40.7154,-73.95469,
"35006",40.71072,-73.96131,
"35007",40.70744,-73.94485,
"35008",40.71758,-73.95015,
"35009",40.71578,-73.95879,
"35010",40.72429,-73.94534,
"35011",40.71307,-73.95084,
"35012",40.717,-73.96183,
"35013",40.70876,-73.95125,
"35014",40.71791,-73.94242,
"35015",40.71673,-73.94832,
"35016",40.72012,-73.95675,
"35017",40.7354,-73.95706,
"35018",40.73846,-73.92273,
"35019",40.72003,-73.95756,
"35020",40.71911,-73.95828,
"35021",40.73005,-73.95807,
"35022",40.71666,-73.95447,
"35023",40.72341,-73.93616,
"35024",40.71503,-73.94733,
"35025",40.70845,-73.95397,
"35026",40.73516,-73.95532,
"35027",40.70922,-73.94722,
"35028",40.70735,-73.95012,
"35029",40.71894,-73.96403,
"35030",40.70902,-73.9511,
"35031",40.73461,-73.95724,
"35032",40.71005,-73.95509,
"35033",40.73233,-73.95443,
"35034",40.71576,-73.95576,
"35035",40.71301,-73.9495,
"35036",40.71782,-73.95013,
"35037",40.71104,-73.96098,
"35038",40.718,-73.9525,
"35039",40.70861,-73.95414,
"35040",40.71428,-73.95172,
"35041",40.70938,-73.95435,
"35042",40.72748,-73.95272,
"35043",40.72249,-73.94776,
"35044",40.71474,-73.94461,
"35045",40.72325,-73.9432,
"35046",40.71515,-73.93706,
"35047",40.7171,-73.9573,
"35048",40.70875,-73.9467,
"35049",40.72128,-73.95782,
"35050",40.71992,-73.96069,
"35051",40.71256,-73.94505,
"35052",40.7317,-73.95473,
"35053",40.71725,-73.95541,
"35054",40.7099,-73.95779,
"35055",40.71558,-73.93577,
"35056",40.71124,-73.94861,
"35057",40.71118,-73.96342,
"35058",40.71241,-73.95354,
"35059",40.7326,-73.95739,
"35060",40.71319,-73.95822,
"35061",40.71741,-73.93487,
"35062",40.71684,-73.94578,
"35063",40.71281,-73.94603,
"35064",40.70842,-73.95437,
"35065",40.70778,-73.9464,
"35066",40.73273,-73.95764,
"35067",40.70282,-73.94287,
"35068",40.71822,-73.94454,
"35069",40.70875,-73.94271,
"35070",40.72675,-73.94219,
"35071",40.71675,-73.95725,
"35072",40.7121,-73.93705,
"35073",40.71576,-73.95586,
"35074",40.72914,-73.9567,
"35075",40.7086,-73.94555,
"35076",40.72828,-73.94225,
"35077",40.73773,-73.95489,
"35078",40.7205,-73.94125,
"35079",40.72704,-73.94587,
"35080",40.71026,-73.95165,
"35081",40.71686,-73.95648,
"35082",40.71091,-73.96029,
"35083",40.71723,-73.96703,
"35084",40.70658,-73.95001,
"35085",40.73894,-73.92343,
"35086",40.71216,-73.94986,
"35087",40.70973,-73.95939,
"35088",40.71597,-73.95223,
"35089",40.73413,-73.95835,
"35090",40.71928,-73.94539,
"35091",40.71608,-73.95888,
"35092",40.70936,-73.94708,
"35093",40.71912,-73.9572,
"35094",40.71378,-73.96257,
"35095",40.70965,-73.95782,
"35096",40.72488,-73.94085,
"35097",40.71192,-73.9628,
"35098",40.71973,-73.94272,
"35099",40.73101,-73.95248,
"35100",40.71531,-73.94693,
"35101",40.73101,-73.9405,
"35102",40.72521,-73.95575,
"35103",40.70925,-73.95255,
"35104",40.70937,-73.96128,
"35105",40.71555,-73.96325,
"35106",40.71339,-73.96369,
"35107",40.71635,-73.94982,
"35108",40.70847,-73.94568,
"35109",40.71014,-73.95871,
"35110",40.71417,-73.94765,
"35111",40.7133,-73.94838,
"35112",40.71036,-73.95477,
"35113",40.71505,-73.95716,
"35114",40.71051,-73.95587,
"35115",40.71677,-73.94124,
"35116",40.71498,-73.94207,
"35117",40.70383,-73.94295,
"35118",40.71932,-73.95649,
"35119",40.71123,-73.96148,
"35120",40.71358,-73.95429,
"35121",40.70962,-73.9501,
"35122",40.7294,-73.94977,
"35123",40.70805,-73.95442,
"35124",40.71144,-73.96795,
"35125",40.7103,-73.96833,
"35126",40.70786,-73.9503,
"35127",40.72226,-73.95044,
"35128",40.71208,-73.96256,
"35129",40.72207,-73.95697,
"35130",40.71346,-73.95689,
"35131",40.71494,-73.94652,
"35132",40.71729,-73.94927,
"35133",40.72988,-73.95494,
"35134",40.71347,-73.96452,
"35135",40.72173,-73.94768,
"35136",40.72408,-73.93952,
"35137",40.71916,-73.95749,
"35138",40.71354,-73.95095,
"35139",40.73433,-73.95401,
"35140",40.71459,-73.9468,
"35141",40.70728,-73.94413,
"35142",40.71937,-73.95332,
"35143",40.72804,-73.94599,
"35144",40.71521,-73.96164,
"35145",40.72038,-73.94233,
"35146",40.70623,-73.94951,
"35147",40.72976,-73.95189,
"35148",40.71082,-73.95736,
"35149",40.71336,-73.96172,
"35150",40.71433,-73.95857,
"35151",40.70774,-73.94819,
"35152",40.73374,-73.95617,
"35153",40.7272,-73.94374,
"35154",40.71906,-73.95726,
"35155",40.73271,-73.95536,
"35156",40.71588,-73.94297,
"35157",40.71417,-73.94463,
"35158",40.71943,-73.94255,
"35159",40.716,-73.955,
