fid,ID,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude,birth year,gender
"11317","28192",2020/7/6 15:23,2020/7/6 15:35,"323",Lawrence St & Willoughby St,40.69236178,-73.98631746,Degraw St & Smith St,40.6829151,-73.99318208,"1982","2"
"11318","28193",2020/7/6 15:23,2020/7/6 15:28,"250",Lafayette St & Jersey St,40.72456089,-73.99565293,6 Ave & Broome St,40.72430832,-74.00473036,"1962","1"
"11319","28195",2020/7/6 15:23,2020/7/6 16:04,"281",Grand Army Plaza & Central Park S,40.7643971,-73.97371465,Willis Ave & E 137 St,40.808384,-73.923604,"1999","1"
"11320","28196",2020/7/6 15:23,2020/7/6 15:27,"3129",Queens Plaza North & Crescent St,40.75110165,-73.94073717,21 St & Queens Plaza North,40.75325964,-73.94335788,"1995","2"
"11321","28197",2020/7/6 15:23,2020/7/6 15:26,"3680",E 43 St & 5 Ave,40.75412081,-73.98025185,W 47 St & 6 Ave,40.758397,-73.98255,"1987","1"
"11322","28201",2020/7/6 15:23,2020/7/6 15:39,"3494",E 115 St & Lexington Ave,40.797911,-73.9423,Bradhurst Ave & W 148 St,40.825125,-73.941616,"1997","1"
"11323","28202",2020/7/6 15:23,2020/7/6 15:29,"281",Grand Army Plaza & Central Park S,40.7643971,-73.97371465,E 53 St & Madison Ave,40.7597108,-73.97402311,"1957","2"
"11324","28214",2020/7/6 15:24,2020/7/6 15:32,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,W 11 St & 6 Ave,40.73532427,-73.99800419,"1982","1"
"11325","28216",2020/7/6 15:24,2020/7/6 15:32,"360",William St & Pine St,40.70717936,-74.00887308,West Thames St,40.70834698,-74.01713445,"1972","1"
"11326","28218",2020/7/6 15:24,2020/7/6 15:29,"466",W 25 St & 6 Ave,40.74395411,-73.99144871,6 Ave & W 33 St,40.74901271,-73.98848395,"1993","2"
"11327","28220",2020/7/6 15:24,2020/7/6 15:43,"497",E 17 St & Broadway,40.73704984,-73.99009296,W 35 St & Dyer Ave,40.75469175,-73.99740189,"1975","1"
"11328","28222",2020/7/6 15:24,2020/7/6 16:10,"146",Hudson St & Reade St,40.71625008,-74.0091059,Pier 40 - Hudson River Park,40.72771408,-74.01129574,"1983","1"
"11329","28225",2020/7/6 15:24,2020/7/6 16:02,"486",Broadway & W 29 St,40.7462009,-73.98855723,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,"1969","0"
"11330","28226",2020/7/6 15:24,2020/7/6 15:28,"250",Lafayette St & Jersey St,40.72456089,-73.99565293,St Marks Pl & 1 Ave,40.72779126,-73.98564945,"1993","1"
"11331","28227",2020/7/6 15:24,2020/7/6 15:35,"353",S Portland Ave & Hanson Pl,40.68539567,-73.97431458,4 Ave & 9 St,40.6705135,-73.98876585,"1974","1"
"11332","28233",2020/7/6 15:24,2020/7/6 15:28,"3812",University Pl & E 14 St,40.734814,-73.992085,Broadway & E 22 St,40.7403432,-73.98955109,"1985","1"
"11333","28235",2020/7/6 15:24,2020/7/6 15:43,"497",E 17 St & Broadway,40.73704984,-73.99009296,W 35 St & Dyer Ave,40.75469175,-73.99740189,"1976","2"
"11334","28236",2020/7/6 15:24,2020/7/6 15:38,"335",Washington Pl & Broadway,40.72903917,-73.99404649,W 25 St & 6 Ave,40.74395411,-73.99144871,"1995","1"
"11336","28251",2020/7/6 15:24,2020/7/6 15:39,"3423",West Drive & Prospect Park West,40.66106337,-73.97945255,2 Ave & 36 St,40.65708867,-74.00870204,"1969","0"
"11337","28252",2020/7/6 15:24,2020/7/6 15:41,"3165",Central Park West & W 72 St,40.77579377,-73.97620574,W 63 St & Broadway,40.77163851,-73.98261428,"2001","1"
"11338","28253",2020/7/6 15:24,2020/7/6 15:33,"3463",E 16 St & Irving Pl,40.73536706,-73.98797393,E 10 St & Avenue A,40.72740794,-73.98142006,"1977","1"
"11339","28254",2020/7/6 15:24,2020/7/6 15:29,"3263",Cooper Square & Astor Pl,40.72951496,-73.9907527,1 Ave & E 18 St,40.73381219,-73.98054421,"1990","1"
"11340","28261",2020/7/6 15:24,2020/7/6 15:49,"3641",Broadway & W 25 St,40.74286877,-73.98918629,Lafayette St & Jersey St,40.72456089,-73.99565293,"1989","1"
"11341","28262",2020/7/6 15:24,2020/7/6 15:49,"3641",Broadway & W 25 St,40.74286877,-73.98918629,Lafayette St & Jersey St,40.72456089,-73.99565293,"1969","0"
"11342","28265",2020/7/6 15:24,2020/7/6 15:27,"229",Great Jones St,40.72743423,-73.99379025,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,"1967","1"
"11343","28267",2020/7/6 15:24,2020/7/6 15:39,"168",W 18 St & 6 Ave,40.73971301,-73.99456405,University Pl & E 14 St,40.734814,-73.992085,"1990","1"
"11344","28269",2020/7/6 15:24,2020/7/6 15:31,"3429",Hanson Pl & Ashland Pl,40.68506807,-73.9779076,Fulton St & Waverly Ave,40.68323865,-73.96599591,"1960","1"
"11345","28274",2020/7/6 15:24,2020/7/6 15:33,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,Madison Ave & E 120 St,40.80295,-73.942954,"1991","1"
"11346","28275",2020/7/6 15:24,2020/7/6 15:30,"3080",S 4 St & Rodney St,40.70934,-73.95608,S 4 St & Wythe Ave,40.71285887,-73.96590294,"1985","1"
"11348","28278",2020/7/6 15:24,2020/7/6 15:29,"499",Broadway & W 60 St,40.76915505,-73.98191841,Central Park West & W 72 St,40.77579377,-73.97620574,"1977","1"
"11349","28280",2020/7/6 15:25,2020/7/6 15:31,"303",Mercer St & Spring St,40.72362738,-73.99949601,Allen St & Hester St,40.71605866,-73.99190759,"1969","0"
"11350","28281",2020/7/6 15:25,2020/7/6 15:28,"3731",W 47 St & 6 Ave,40.758397,-73.98255,Broadway & W 49 St,40.76068327,-73.98452729,"1963","1"
"11351","28284",2020/7/6 15:25,2020/7/6 15:57,"3416",7 Ave & Park Pl,40.6776147,-73.97324283,Wilson Ave & Troutman St,40.70166,-73.92754,"1996","2"
"11352","28285",2020/7/6 15:25,2020/7/6 15:36,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,E 39 St & 2 Ave,40.74780373,-73.9734419,"1991","2"
"11353","28288",2020/7/6 15:25,2020/7/6 16:16,"3783",Cliff St & Fulton St,40.70838,-74.00495,Fulton St & William St,40.70955958,-74.00653609,"1981","1"
"11354","28290",2020/7/6 15:25,2020/7/6 15:31,"2006",Central Park S & 6 Ave,40.76590936,-73.97634151,E 67 St & Park Ave,40.7678008,-73.96592081,"1980","1"
"11355","28291",2020/7/6 15:25,2020/7/6 15:30,"3134",3 Ave & E 62 St,40.76312584,-73.96526895,E 51 St & 2 Ave,40.755293,-73.967641,"1965","1"
"11356","28295",2020/7/6 15:25,2020/7/6 16:16,"3082",Hope St & Union Ave,40.71167351,-73.95141312,E 81 St & York Ave,40.7728384,-73.94989233,"1987","2"
"11357","28298",2020/7/6 15:25,2020/7/6 15:32,"267",Broadway & W 36 St,40.75097711,-73.98765428,9 Ave & W 45 St,40.76019252,-73.9912551,"1982","2"
"11358","28301",2020/7/6 15:25,2020/7/6 15:27,"3082",Hope St & Union Ave,40.71167351,-73.95141312,Union Ave & Jackson St,40.7160751,-73.952029,"1985","1"
"11360","28307",2020/7/6 15:25,2020/7/6 16:08,"403",E 2 St & 2 Ave,40.72502876,-73.99069656,Nassau Ave & Russell St,40.72557,-73.94434,"1996","1"
"11361","28311",2020/7/6 15:25,2020/7/6 15:37,"3165",Central Park West & W 72 St,40.77579377,-73.97620574,E 59 St & Madison Ave,40.76350532,-73.97109243,"1966","1"
"11362","28318",2020/7/6 15:25,2020/7/6 15:28,"369",Washington Pl & 6 Ave,40.73224119,-74.00026394,Sullivan St & Washington Sq,40.73047747,-73.99906065,"1969","1"
"11363","28319",2020/7/6 15:25,2020/7/6 15:35,"3423",West Drive & Prospect Park West,40.66106337,-73.97945255,3 St & Prospect Park West,40.668132,-73.97363831,"1984","1"
"11365","28323",2020/7/6 15:25,2020/7/6 15:30,"396",Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,"1969","0"
"11366","28324",2020/7/6 15:25,2020/7/6 15:41,"2006",Central Park S & 6 Ave,40.76590936,-73.97634151,1 Ave & E 44 St,40.75001986,-73.96905301,"1969","0"
"11367","28327",2020/7/6 15:25,2020/7/6 16:45,"472",E 32 St & Park Ave,40.7457121,-73.98194829,MacDougal St & Prince St,40.72710258,-74.00297088,"1982","1"
"11368","28328",2020/7/6 15:25,2020/7/6 15:35,"3435",Grand St & Elizabeth St,40.718822,-73.99596,Broadway & E 22 St,40.7403432,-73.98955109,"1989","1"
"11370","28332",2020/7/6 15:25,2020/7/6 15:49,"3689",W 104 St & Amsterdam Ave,40.79904139,-73.9664948,E 74 St & 1 Ave,40.7689738,-73.95482273,"1993","2"
"11371","28333",2020/7/6 15:25,2020/7/6 15:48,"3689",W 104 St & Amsterdam Ave,40.79904139,-73.9664948,E 74 St & 1 Ave,40.7689738,-73.95482273,"1969","0"
"11372","28336",2020/7/6 15:25,2020/7/6 15:31,"3165",Central Park West & W 72 St,40.77579377,-73.97620574,E 68 St & Madison Ave,40.7691572,-73.96703464,"1994","1"
"11373","28338",2020/7/6 15:25,2020/7/6 15:31,"446",W 24 St & 7 Ave,40.74487634,-73.99529885,W 41 St & 8 Ave,40.75640548,-73.9900262,"1997","1"
"11374","28339",2020/7/6 15:25,2020/7/6 16:41,"3168",Central Park West & W 85 St (old),40.78472675,-73.96961715,Broadway & W 49 St,40.76068327,-73.98452729,"1998","2"
"11375","28341",2020/7/6 15:25,2020/7/6 15:31,"3165",Central Park West & W 72 St,40.77579377,-73.97620574,E 68 St & Madison Ave,40.7691572,-73.96703464,"1969","0"
"11376","28343",2020/7/6 15:26,2020/7/6 15:27,"3508",St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Morningside Ave & W 123 St,40.81,-73.9551508,"1967","1"
"11377","28348",2020/7/6 15:26,2020/7/6 15:47,"312",Allen St & Stanton St,40.722055,-73.989111,Knickerbocker Ave & George St,40.704425,-73.92836,"1984","1"
"11378","28349",2020/7/6 15:26,2020/7/6 15:36,"496",E 16 St & 5 Ave,40.73726186,-73.99238967,E 33 St & 1 Ave,40.74322681,-73.97449784,"1992","1"
"11379","28351",2020/7/6 15:26,2020/7/6 15:35,"146",Hudson St & Reade St,40.71625008,-74.0091059,Duane St & Greenwich St,40.71748752,-74.0104554,"1997","2"
"11380","28352",2020/7/6 15:26,2020/7/6 16:31,"546",E 30 St & Park Ave S,40.74444921,-73.98303529,Christopher St & Greenwich St,40.73291553,-74.00711384,"1995","2"
"11381","28353",2020/7/6 15:26,2020/7/6 15:41,"2006",Central Park S & 6 Ave,40.76590936,-73.97634151,1 Ave & E 44 St,40.75001986,-73.96905301,"1969","0"
"11383","28362",2020/7/6 15:26,2020/7/6 15:53,"3429",Hanson Pl & Ashland Pl,40.68506807,-73.9779076,Pioneer St & Van Brunt St,40.679043,-74.011169,"1979","1"
"11384","28368",2020/7/6 15:26,2020/7/6 15:35,"3798",W 40 St & 5 Ave,40.752269,-73.982079,8 Ave & W 52 St,40.76370739,-73.9851615,"1990","1"
"11385","28370",2020/7/6 15:26,2020/7/6 15:37,"3746",6 Ave & Broome St,40.72430832,-74.00473036,Stanton St & Norfolk St,40.720747,-73.986274,"1974","1"
"11387","28372",2020/7/6 15:26,2020/7/6 16:09,"3284",E 88 St & Park Ave,40.7814107,-73.95595908,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,"1996","1"
"11388","28374",2020/7/6 15:26,2020/7/6 15:52,"3260",Mercer St & Bleecker St,40.72706363,-73.99662137,Graham Ave & Withers St,40.7169811,-73.94485918,"1988","1"
"11389","28376",2020/7/6 15:26,2020/7/6 15:28,"297",E 15 St & 3 Ave,40.734232,-73.986923,1 Ave & E 18 St,40.73381219,-73.98054421,"1979","1"
"11390","28380",2020/7/6 15:26,2020/7/6 15:31,"250",Lafayette St & Jersey St,40.72456089,-73.99565293,E 12 St & 3 Ave,40.73223272,-73.98889957,"1976","2"
"11391","28382",2020/7/6 15:26,2020/7/6 15:30,"3179",Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,Humboldt St & Varet St,40.7031724,-73.940636,"1962","1"
"11392","28383",2020/7/6 15:26,2020/7/6 15:53,"3707",Lexington Ave & E 26 St,40.741459,-73.983293,Broadway & E 14 St,40.73454567,-73.99074142,"1964","1"
"11393","28384",2020/7/6 15:26,2020/7/6 15:29,"3518",Lenox Ave & W 126 St,40.808442,-73.9452087,Lenox Ave & W 130 St,40.8107922,-73.9430681,"1989","2"
"11394","28386",2020/7/6 15:26,2020/7/6 15:30,"490",8 Ave & W 33 St,40.751551,-73.993934,6 Ave & W 34 St,40.74964,-73.98805,"1980","1"
"11396","28394",2020/7/6 15:26,2020/7/6 15:56,"525",W 34 St & 11 Ave,40.75594159,-74.0021163,Murray St & West St,40.7149787,-74.013012,"1989","1"
"11397","28398",2020/7/6 15:26,2020/7/6 15:28,"229",Great Jones St,40.72743423,-73.99379025,Lafayette St & E 8 St,40.73020661,-73.99102628,"1981","1"
"11398","28399",2020/7/6 15:26,2020/7/6 15:33,"334",W 20 St & 7 Ave,40.74238787,-73.99726235,Bank St & Washington St,40.7361967,-74.00859207,"1990","1"
"11399","28402",2020/7/6 15:26,2020/7/6 15:37,"223",W 13 St & 7 Ave,40.73781509,-73.99994661,E 20 St & 2 Ave,40.73587678,-73.98205027,"1969","0"
"11400","28407",2020/7/6 15:26,2020/7/6 15:43,"281",Grand Army Plaza & Central Park S,40.7643971,-73.97371465,W 49 St & 8 Ave,40.76227205,-73.98788205,"1969","0"
"11401","28410",2020/7/6 15:26,2020/7/6 15:41,"303",Mercer St & Spring St,40.72362738,-73.99949601,E 23 St & 1 Ave,40.736502,-73.97809472,"1992","1"
"11402","28413",2020/7/6 15:27,2020/7/6 15:29,"367",E 53 St & Lexington Ave,40.75828065,-73.97069431,E 56 St & Madison Ave,40.761573,-73.972628,"1982","1"
"11403","28414",2020/7/6 15:27,2020/7/6 15:36,"531",Forsyth St & Broome St,40.71893904,-73.99266288,E 20 St & 2 Ave,40.73587678,-73.98205027,"1991","1"
"11404","28416",2020/7/6 15:27,2020/7/6 15:57,"482",W 15 St & 7 Ave,40.73935542,-73.99931783,Pearl St & Peck Slip,40.708485,-74.002751,"1996","1"
"11405","28419",2020/7/6 15:27,2020/7/6 15:32,"468",Broadway & W 56 St,40.7652654,-73.98192338,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,"1977","1"
"11406","28420",2020/7/6 15:27,2020/7/6 15:57,"482",W 15 St & 7 Ave,40.73935542,-73.99931783,Pearl St & Peck Slip,40.708485,-74.002751,"1990","1"
"11407","28421",2020/7/6 15:27,2020/7/6 16:32,"3467",W Broadway & Spring St,40.72494672,-74.00165856,Christopher St & Greenwich St,40.73291553,-74.00711384,"1969","0"
"11408","28427",2020/7/6 15:27,2020/7/6 15:30,"3083",Bushwick Ave & Powers St,40.71247661,-73.94100005,Graham Ave & Withers St,40.7169811,-73.94485918,"1995","1"
"11409","28428",2020/7/6 15:27,2020/7/6 15:34,"3409",Bergen St & Smith St,40.6867443,-73.99063168,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,"1992","2"
"11410","28429",2020/7/6 15:27,2020/7/6 15:41,"303",Mercer St & Spring St,40.72362738,-73.99949601,E 23 St & 1 Ave,40.736502,-73.97809472,"1992","2"
"11411","28432",2020/7/6 15:27,2020/7/6 15:32,"3423",West Drive & Prospect Park West,40.66106337,-73.97945255,Garfield Pl & 8 Ave,40.6711978,-73.97484126,"1978","0"
"11412","28436",2020/7/6 15:27,2020/7/6 15:48,"472",E 32 St & Park Ave,40.7457121,-73.98194829,E 51 St & Lexington Ave,40.75714758,-73.97207836,"1984","2"
"11413","28439",2020/7/6 15:27,2020/7/6 15:49,"260",Broad St & Bridge St,40.70365182,-74.01167797,Bank St & Washington St,40.7361967,-74.00859207,"1957","1"
"11414","28440",2020/7/6 15:27,2020/7/6 15:35,"250",Lafayette St & Jersey St,40.72456089,-73.99565293,Christopher St & Greenwich St,40.73291553,-74.00711384,"1991","1"
"11416","28446",2020/7/6 15:27,2020/7/6 15:45,"3435",Grand St & Elizabeth St,40.718822,-73.99596,Broadway & E 22 St,40.7403432,-73.98955109,"1979","2"
"11417","28447",2020/7/6 15:27,2020/7/6 15:55,"3056",Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,Carroll St & Smith St,40.680611,-73.99475825,"1965","2"
"11418","28448",2020/7/6 15:27,2020/7/6 15:41,"3844",Myrtle Ave & Linden St,40.69943,-73.91337,Leonard St & Maujer St,40.71036854,-73.94705951,"1993","2"
"11419","28455",2020/7/6 15:27,2020/7/6 15:46,"3284",E 88 St & Park Ave,40.7814107,-73.95595908,W 47 St & 10 Ave,40.76269882,-73.99301222,"1978","1"
"11420","28456",2020/7/6 15:27,2020/7/6 15:31,"3165",Central Park West & W 72 St,40.77579377,-73.97620574,W 82 St & Central Park West,40.78275,-73.97137,"2001","1"
"11421","28457",2020/7/6 15:27,2020/7/6 15:58,"3823",Beaver St & Fayette St,40.70099,-73.93921,Kent Ave & N 7 St,40.72036775,-73.96165073,"1969","0"
"11422","28462",2020/7/6 15:27,2020/7/6 15:34,"540",Lexington Ave & E 29 St,40.74311555,-73.98215353,E 31 St & 3 Ave,40.74394314,-73.97966069,"1985","1"
"11423","28463",2020/7/6 15:27,2020/7/6 15:53,"3246",Montague St & Clinton St,40.69428114,-73.99230033,Dwight St & Van Dyke St,40.67363551,-74.01195556,"1985","2"
"11424","28464",2020/7/6 15:27,2020/7/6 16:06,"3453",Devoe St & Lorimer St,40.71335226,-73.94910336,Prospect Pl & 6 Ave,40.6793307,-73.97519523,"1994","1"
"11425","28470",2020/7/6 15:27,2020/7/6 15:35,"3314",W 95 St & Broadway,40.7937704,-73.971888,Riverside Dr & W 104 St,40.8013434,-73.97114574,"1966","1"
"11426","28478",2020/7/6 15:27,2020/7/6 16:09,"303",Mercer St & Spring St,40.72362738,-73.99949601,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,"1990","1"
"11427","28483",2020/7/6 15:28,2020/7/6 15:35,"316",Fulton St & William St,40.70955958,-74.00653609,Howard St & Centre St,40.71910537,-73.99973337,"1993","2"
"11428","28485",2020/7/6 15:28,2020/7/6 15:49,"260",Broad St & Bridge St,40.70365182,-74.01167797,Bank St & Washington St,40.7361967,-74.00859207,"1962","2"
"11429","28486",2020/7/6 15:28,2020/7/6 15:58,"3790",Henry St & Middagh St,40.7003,-73.991581,Clark St & Henry St,40.69760127,-73.99344559,"1970","1"
"11430","28487",2020/7/6 15:28,2020/7/6 15:32,"3725",2 Ave & E 72 St,40.76876203,-73.95840794,5 Ave & E 73 St,40.77282817,-73.96685276,"1966","1"
"11431","28488",2020/7/6 15:28,2020/7/6 15:34,"151",Cleveland Pl & Spring St,40.72210379,-73.99724901,University Pl & E 8 St,40.73143724,-73.99490342,"1995","2"
"11432","28489",2020/7/6 15:28,2020/7/6 15:41,"3783",Cliff St & Fulton St,40.70838,-74.00495,Clinton St & Grand St,40.71559509,-73.9870295,"1984","2"
"11433","28490",2020/7/6 15:28,2020/7/6 15:59,"482",W 15 St & 7 Ave,40.73935542,-73.99931783,Cliff St & Fulton St,40.70838,-74.00495,"1969","0"
"11434","28491",2020/7/6 15:28,2020/7/6 15:50,"312",Allen St & Stanton St,40.722055,-73.989111,Willoughby Ave & Walworth St,40.69331716,-73.95381995,"1977","1"
"11436","28500",2020/7/6 15:28,2020/7/6 15:34,"3360",Amsterdam Ave & W 79 St,40.7829391,-73.9786517,W 89 St & Columbus Ave,40.7882213,-73.97041561,"1987","2"
"11437","28503",2020/7/6 15:28,2020/7/6 15:40,"3295",Central Park W & W 96 St,40.79127,-73.964839,1 Ave & E 110 St,40.7923272,-73.9383,"1986","1"
"11438","28505",2020/7/6 15:28,2020/7/6 15:34,"264",Maiden Ln & Pearl St,40.70706456,-74.00731853,West St & Chambers St,40.71754834,-74.01322069,"1989","1"
"11439","28508",2020/7/6 15:28,2020/7/6 15:50,"360",William St & Pine St,40.70717936,-74.00887308,E 6 St & Avenue B,40.72453734,-73.98185424,"1969","0"
"11440","28509",2020/7/6 15:28,2020/7/6 15:48,"3177",W 84 St & Broadway,40.7867947,-73.977112,E 41 St & Madison Ave,40.75216528,-73.97992194,"1985","2"
"11441","28510",2020/7/6 15:28,2020/7/6 16:05,"285",Broadway & E 14 St,40.73454567,-73.99074142,Old Fulton St,40.70277159,-73.99383605,"1969","2"
"11442","28512",2020/7/6 15:28,2020/7/6 15:35,"257",Lispenard St & Broadway,40.71939226,-74.00247214,Mercer St & Bleecker St,40.72706363,-73.99662137,"2000","1"
"11443","28513",2020/7/6 15:28,2020/7/6 15:35,"305",E 58 St & 3 Ave,40.76095756,-73.96724467,E 81 St & 3 Ave,40.77573034,-73.9567526,"1998","1"
"11444","28514",2020/7/6 15:28,2020/7/6 15:35,"3680",E 43 St & 5 Ave,40.75412081,-73.98025185,W 33 St & 7 Ave,40.75019995,-73.99093085,"1961","1"
"11445","28518",2020/7/6 15:28,2020/7/6 15:30,"3424",E 106 St & Lexington Ave,40.791976,-73.945993,E 103 St & Lexington Ave,40.7903051,-73.94755757,"1990","1"
"11446","28525",2020/7/6 15:28,2020/7/6 15:35,"3680",E 43 St & 5 Ave,40.75412081,-73.98025185,W 42 St & 8 Ave,40.7575699,-73.99098507,"1965","1"
"11447","28526",2020/7/6 15:28,2020/7/6 15:33,"3226",W 82 St & Central Park West,40.78275,-73.97137,Columbus Ave & W 95 St,40.7919557,-73.968087,"1989","2"
"11448","28533",2020/7/6 15:29,2020/7/6 16:02,"3042",Fulton St & Utica Ave,40.6794268,-73.9298911,14 St & 5 Ave,40.666287,-73.98895053,"1969","0"
"11449","28535",2020/7/6 15:29,2020/7/6 15:32,"380",W 4 St & 7 Ave S,40.73401143,-74.00293877,Carmine St & 6 Ave,40.73038599,-74.00214988,"1969","0"
"11450","28539",2020/7/6 15:29,2020/7/6 16:06,"4000",Lenox Ave & W 144 St,40.819783,-73.936521,W 84 St & Broadway,40.7867947,-73.977112,"1990","1"
"11451","28541",2020/7/6 15:29,2020/7/6 15:36,"380",W 4 St & 7 Ave S,40.73401143,-74.00293877,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,"1969","0"
"11452","28542",2020/7/6 15:29,2020/7/6 15:37,"473",Rivington St & Chrystie St,40.72110063,-73.9919254,1 Ave & E 16 St,40.73221853,-73.98165557,"1990","1"
"11453","28544",2020/7/6 15:29,2020/7/6 15:56,"525",W 34 St & 11 Ave,40.75594159,-74.0021163,Murray St & West St,40.7149787,-74.013012,"1990","2"
"11454","28546",2020/7/6 15:29,2020/7/6 15:36,"316",Fulton St & William St,40.70955958,-74.00653609,Water - Whitehall Plaza,40.70255065,-74.0127234,"1980","2"
"11455","28547",2020/7/6 15:29,2020/7/6 15:35,"116",W 17 St & 8 Ave,40.74177603,-74.00149746,Broadway & E 22 St,40.7403432,-73.98955109,"1962","1"
"11456","28548",2020/7/6 15:29,2020/7/6 15:44,"316",Fulton St & William St,40.70955958,-74.00653609,Pearl St & Hanover Square,40.7047177,-74.00926027,"1970","2"
"11457","28549",2020/7/6 15:29,2020/7/6 15:40,"281",Grand Army Plaza & Central Park S,40.7643971,-73.97371465,E 85 St & 3 Ave,40.77801203,-73.95407149,"1987","1"
"11458","28550",2020/7/6 15:29,2020/7/6 15:54,"377",6 Ave & Canal St,40.72243797,-74.00566443,W 63 St & Broadway,40.77163851,-73.98261428,"1986","1"
"11459","28551",2020/7/6 15:29,2020/7/6 15:34,"3707",Lexington Ave & E 26 St,40.741459,-73.983293,6 Ave & W 33 St,40.74901271,-73.98848395,"1986","1"
"11460","28554",2020/7/6 15:29,2020/7/6 15:31,"3738",Delancey St & Eldridge St,40.719383,-73.991479,Allen St & Stanton St,40.722055,-73.989111,"1985","2"
"11461","28557",2020/7/6 15:29,2020/7/6 16:07,"3168",Central Park West & W 85 St (old),40.78472675,-73.96961715,Broadway & W 49 St,40.76068327,-73.98452729,"1999","1"
"11462","28559",2020/7/6 15:29,2020/7/6 15:52,"465",Broadway & W 41 St,40.75513557,-73.98658032,Central Park W & W 96 St,40.79127,-73.964839,"1969","1"
"11463","28560",2020/7/6 15:29,2020/7/6 15:47,"364",Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Boerum St & Broadway,40.70538077,-73.94976519,"1977","1"
"11464","28562",2020/7/6 15:29,2020/7/6 15:32,"168",W 18 St & 6 Ave,40.73971301,-73.99456405,University Pl & E 14 St,40.734814,-73.992085,"1970","0"
